Cl.Ord.ID,Instrument,Side,Quantity,Price
aa43559,Rose,2,150,440
aa43560,Rose,2,300,91
aa43561,Rose,2,280,235
aa43562,Rose,2,120,532
aa43563,Rose,1,930,590
aa43564,Rose,2,50,35
aa43565,Rose,2,350,823
aa43566,Rose,1,380,76
aa43567,Rose,1,550,725
aa43568,Rose,1,670,716
aa43569,Rose,2,660,615
aa43570,Rose,2,830,366
aa43571,Rose,2,300,554
aa43572,Rose,2,140,341
aa43573,Rose,2,230,595
aa43574,Rose,2,50,875
aa43575,Rose,2,80,599
aa43576,Rose,2,240,168
aa43577,Rose,1,400,510
aa43578,Rose,2,1000,467
aa43579,Rose,1,730,396
aa43580,Rose,2,20,142
aa43581,Rose,2,730,272
aa43582,Rose,2,410,618
aa43583,Rose,2,960,360
aa43584,Rose,2,360,751
aa43585,Rose,2,470,982
aa43586,Rose,1,480,101
aa43587,Rose,2,250,1
aa43588,Rose,2,790,376
aa43589,Rose,1,990,993
aa43590,Rose,1,680,94
aa43591,Rose,2,650,12
aa43592,Rose,1,790,331
aa43593,Rose,1,130,885
aa43594,Rose,2,670,376
aa43595,Rose,1,400,454
aa43596,Rose,2,710,87
aa43597,Rose,1,610,872
aa43598,Rose,1,290,99
aa43599,Rose,2,80,465
aa43600,Rose,1,370,608
aa43601,Rose,2,390,274
aa43602,Rose,2,30,302
aa43603,Rose,1,960,263
aa43604,Rose,2,550,423
aa43605,Rose,1,340,593
aa43606,Rose,2,600,985
aa43607,Rose,1,190,541
aa43608,Rose,1,880,186
aa43609,Rose,1,520,909
aa43610,Rose,2,850,157
aa43611,Rose,2,330,873
aa43612,Rose,2,360,416
aa43613,Rose,2,770,436
aa43614,Rose,1,420,96
aa43615,Rose,2,520,675
aa43616,Rose,1,870,485
aa43617,Rose,1,870,505
aa43618,Rose,2,700,186
aa43619,Rose,1,60,834
aa43620,Rose,1,240,717
aa43621,Rose,2,800,397
aa43622,Rose,1,430,885
aa43623,Rose,1,220,118
aa43624,Rose,1,920,486
aa43625,Rose,1,300,797
aa43626,Rose,2,350,563
aa43627,Rose,1,20,14
aa43628,Rose,1,530,686
aa43629,Rose,1,480,110
aa43630,Rose,2,690,210
aa43631,Rose,2,150,820
aa43632,Rose,1,920,286
aa43633,Rose,1,220,414
aa43634,Rose,1,610,369
aa43635,Rose,1,470,44
aa43636,Rose,1,90,491
aa43637,Rose,1,380,425
aa43638,Rose,2,760,509
aa43639,Rose,1,110,106
aa43640,Rose,2,860,511
aa43641,Rose,2,60,834
aa43642,Rose,1,650,455
aa43643,Rose,1,900,265
aa43644,Rose,1,560,459
aa43645,Rose,2,870,719
aa43646,Rose,1,50,185
aa43647,Rose,1,580,767
aa43648,Rose,2,1000,891
aa43649,Rose,1,190,375
aa43650,Rose,1,640,333
aa43651,Rose,1,830,602
aa43652,Rose,2,420,259
aa43653,Rose,1,580,742
aa43654,Rose,2,650,750
aa43655,Rose,1,600,920
aa43656,Rose,1,960,444
aa43657,Rose,1,500,460
aa43658,Rose,2,120,430
aa43659,Rose,2,10,801
aa43660,Rose,1,360,881
aa43661,Rose,1,80,817
aa43662,Rose,2,690,730
aa43663,Rose,1,50,530
aa43664,Rose,1,370,394
aa43665,Rose,1,420,419
aa43666,Rose,2,60,596
aa43667,Rose,1,580,549
aa43668,Rose,2,450,304
aa43669,Rose,2,610,753
aa43670,Rose,1,210,593
aa43671,Rose,2,790,293
aa43672,Rose,2,860,203
aa43673,Rose,1,1000,960
aa43674,Rose,1,750,472
aa43675,Rose,2,30,936
aa43676,Rose,2,950,611
aa43677,Rose,2,490,458
aa43678,Rose,2,840,355
aa43679,Rose,2,870,904
aa43680,Rose,1,10,1
aa43681,Rose,2,50,690
aa43682,Rose,2,870,239
aa43683,Rose,1,340,25
aa43684,Rose,2,930,886
aa43685,Rose,1,80,487
aa43686,Rose,2,90,959
aa43687,Rose,2,130,430
aa43688,Rose,2,10,42
aa43689,Rose,1,270,789
aa43690,Rose,2,470,507
aa43691,Rose,2,290,61
aa43692,Rose,1,790,997
aa43693,Rose,1,480,26
aa43694,Rose,2,300,292
aa43695,Rose,2,890,561
aa43696,Rose,2,130,839
aa43697,Rose,1,420,740
aa43698,Rose,2,880,524
aa43699,Rose,2,250,880
aa43700,Rose,2,390,1000
aa43701,Rose,1,580,274
aa43702,Rose,2,540,364
aa43703,Rose,1,330,725
aa43704,Rose,2,830,835
aa43705,Rose,1,1000,886
aa43706,Rose,1,30,719
aa43707,Rose,2,750,647
aa43708,Rose,1,20,967
aa43709,Rose,1,630,786
aa43710,Rose,1,910,249
aa43711,Rose,1,770,325
aa43712,Rose,2,660,338
aa43713,Rose,2,440,704
aa43714,Rose,1,960,1000
aa43715,Rose,2,610,702
aa43716,Rose,1,870,165
aa43717,Rose,1,390,671
aa43718,Rose,1,50,139
aa43719,Rose,1,100,441
aa43720,Rose,2,440,304
aa43721,Rose,1,580,768
aa43722,Rose,2,270,714
aa43723,Rose,1,530,32
aa43724,Rose,1,190,14
aa43725,Rose,1,240,952
aa43726,Rose,1,110,457
aa43727,Rose,1,210,927
aa43728,Rose,2,700,75
aa43729,Rose,1,960,587
aa43730,Rose,2,330,806
aa43731,Rose,2,660,340
aa43732,Rose,1,20,507
aa43733,Rose,2,130,112
aa43734,Rose,2,540,882
aa43735,Rose,1,180,616
aa43736,Rose,1,640,122
aa43737,Rose,1,430,668
aa43738,Rose,2,630,620
aa43739,Rose,1,380,724
aa43740,Rose,2,900,643
aa43741,Rose,1,210,72
aa43742,Rose,1,410,704
aa43743,Rose,1,760,859
aa43744,Rose,1,500,702
aa43745,Rose,2,730,992
aa43746,Rose,1,300,321
aa43747,Rose,1,590,609
aa43748,Rose,2,620,308
aa43749,Rose,1,810,750
aa43750,Rose,1,160,356
aa43751,Rose,1,310,810
aa43752,Rose,2,120,771
aa43753,Rose,1,940,828
aa43754,Rose,2,210,42
aa43755,Rose,1,820,885
aa43756,Rose,2,330,369
aa43757,Rose,2,200,370
aa43758,Rose,1,290,805
aa43759,Rose,2,900,648
aa43760,Rose,2,320,573
aa43761,Rose,1,650,129
aa43762,Rose,2,120,217
aa43763,Rose,2,870,720
aa43764,Rose,1,430,620
aa43765,Rose,2,350,961
aa43766,Rose,2,210,572
aa43767,Rose,2,480,359
aa43768,Rose,2,840,482
aa43769,Rose,1,540,952
aa43770,Rose,2,640,323
aa43771,Rose,1,330,894
aa43772,Rose,2,190,258
aa43773,Rose,2,590,100
aa43774,Rose,2,570,418
aa43775,Rose,1,970,659
aa43776,Rose,2,620,181
aa43777,Rose,1,560,105
aa43778,Rose,2,500,953
aa43779,Rose,1,330,840
aa43780,Rose,2,430,925
aa43781,Rose,1,830,797
aa43782,Rose,1,460,967
aa43783,Rose,1,960,220
aa43784,Rose,1,160,531
aa43785,Rose,1,850,415
aa43786,Rose,1,730,41
aa43787,Rose,2,220,190
aa43788,Rose,1,920,630
aa43789,Rose,1,360,557
aa43790,Rose,2,360,436
aa43791,Rose,1,520,442
aa43792,Rose,1,710,789
aa43793,Rose,1,480,101
aa43794,Rose,1,880,466
aa43795,Rose,2,520,72
aa43796,Rose,2,150,794
aa43797,Rose,2,770,50
aa43798,Rose,1,870,475
aa43799,Rose,2,190,194
aa43800,Rose,1,280,361
aa43801,Rose,1,210,553
aa43802,Rose,2,810,171
aa43803,Rose,2,920,93
aa43804,Rose,1,610,320
aa43805,Rose,1,650,328
aa43806,Rose,1,810,647
aa43807,Rose,1,380,188
aa43808,Rose,2,340,463
aa43809,Rose,2,450,734
aa43810,Rose,1,830,383
aa43811,Rose,1,340,885
aa43812,Rose,2,880,466
aa43813,Rose,2,370,160
aa43814,Rose,1,660,303
aa43815,Rose,1,610,427
aa43816,Rose,2,330,887
aa43817,Rose,1,80,30
aa43818,Rose,1,160,340
aa43819,Rose,1,340,740
aa43820,Rose,1,200,752
aa43821,Rose,1,10,520
aa43822,Rose,1,30,283
aa43823,Rose,1,720,229
aa43824,Rose,1,420,754
aa43825,Rose,1,950,449
aa43826,Rose,1,320,252
aa43827,Rose,1,480,191
aa43828,Rose,2,120,958
aa43829,Rose,2,920,771
aa43830,Rose,2,540,23
aa43831,Rose,1,290,739
aa43832,Rose,2,610,647
aa43833,Rose,2,850,93
aa43834,Rose,2,720,397
aa43835,Rose,1,740,299
aa43836,Rose,1,390,552
aa43837,Rose,2,100,924
aa43838,Rose,2,810,848
aa43839,Rose,1,150,327
aa43840,Rose,2,530,486
aa43841,Rose,1,70,744
aa43842,Rose,2,210,901
aa43843,Rose,1,260,298
aa43844,Rose,1,70,215
aa43845,Rose,1,60,645
aa43846,Rose,1,60,320
aa43847,Rose,2,950,978
aa43848,Rose,1,660,113
aa43849,Rose,2,900,771
aa43850,Rose,1,890,390
aa43851,Rose,2,960,749
aa43852,Rose,1,360,761
aa43853,Rose,1,70,596
aa43854,Rose,2,670,473
aa43855,Rose,1,240,989
aa43856,Rose,1,440,152
aa43857,Rose,2,840,17
aa43858,Rose,1,130,209
aa43859,Rose,1,810,522
aa43860,Rose,1,730,723
aa43861,Rose,2,90,83
aa43862,Rose,2,700,481
aa43863,Rose,1,860,439
aa43864,Rose,2,120,668
aa43865,Rose,1,790,494
aa43866,Rose,1,580,154
aa43867,Rose,2,550,437
aa43868,Rose,2,790,316
aa43869,Rose,2,280,375
aa43870,Rose,1,650,57
aa43871,Rose,2,580,801
aa43872,Rose,1,150,912
aa43873,Rose,2,570,663
aa43874,Rose,2,980,703
aa43875,Rose,2,900,113
aa43876,Rose,2,30,422
aa43877,Rose,2,570,145
aa43878,Rose,2,720,516
aa43879,Rose,2,660,202
aa43880,Rose,2,990,413
aa43881,Rose,1,500,374
aa43882,Rose,2,60,88
aa43883,Rose,2,780,711
aa43884,Rose,2,740,84
aa43885,Rose,2,180,128
aa43886,Rose,2,560,752
aa43887,Rose,1,80,312
aa43888,Rose,1,720,371
aa43889,Rose,2,910,759
aa43890,Rose,2,330,551
aa43891,Rose,2,450,490
aa43892,Rose,2,780,919
aa43893,Rose,2,300,641
aa43894,Rose,1,270,597
aa43895,Rose,2,50,237
aa43896,Rose,1,920,536
aa43897,Rose,2,400,527
aa43898,Rose,1,470,55
aa43899,Rose,1,190,886
aa43900,Rose,1,810,308
aa43901,Rose,1,890,249
aa43902,Rose,2,160,672
aa43903,Rose,1,410,136
aa43904,Rose,2,650,406
aa43905,Rose,1,180,601
aa43906,Rose,1,350,132
aa43907,Rose,1,10,44
aa43908,Rose,1,410,215
aa43909,Rose,1,620,94
aa43910,Rose,2,720,387
aa43911,Rose,1,460,245
aa43912,Rose,1,190,435
aa43913,Rose,1,250,986
aa43914,Rose,2,750,102
aa43915,Rose,2,730,628
aa43916,Rose,1,690,148
aa43917,Rose,1,450,896
aa43918,Rose,2,460,792
aa43919,Rose,2,820,86
aa43920,Rose,2,410,134
aa43921,Rose,1,820,367
aa43922,Rose,2,610,872
aa43923,Rose,1,400,414
aa43924,Rose,1,810,168
aa43925,Rose,1,930,705
aa43926,Rose,2,680,575
aa43927,Rose,1,760,331
aa43928,Rose,2,140,450
aa43929,Rose,1,760,605
aa43930,Rose,2,660,927
aa43931,Rose,1,290,926
aa43932,Rose,2,580,372
aa43933,Rose,1,590,121
aa43934,Rose,2,750,682
aa43935,Rose,2,300,731
aa43936,Rose,2,320,914
aa43937,Rose,1,740,43
aa43938,Rose,1,360,344
aa43939,Rose,2,400,80
aa43940,Rose,2,180,456
aa43941,Rose,2,270,337
aa43942,Rose,2,420,177
aa43943,Rose,2,270,76
aa43944,Rose,1,210,390
aa43945,Rose,1,310,600
aa43946,Rose,2,800,969
aa43947,Rose,2,370,261
aa43948,Rose,2,70,252
aa43949,Rose,2,600,675
aa43950,Rose,2,480,591
aa43951,Rose,2,560,541
aa43952,Rose,2,760,718
aa43953,Rose,1,200,832
aa43954,Rose,2,130,306
aa43955,Rose,2,470,114
aa43956,Rose,1,390,214
aa43957,Rose,2,270,118
aa43958,Rose,2,710,720
aa43959,Rose,2,340,918
aa43960,Rose,1,360,854
aa43961,Rose,1,610,31
aa43962,Rose,1,70,881
aa43963,Rose,1,910,225
aa43964,Rose,2,840,548
aa43965,Rose,2,610,136
aa43966,Rose,1,260,995
aa43967,Rose,1,600,61
aa43968,Rose,2,270,389
aa43969,Rose,2,760,697
aa43970,Rose,2,690,678
aa43971,Rose,1,590,245
aa43972,Rose,2,10,225
aa43973,Rose,2,810,322
aa43974,Rose,2,270,218
aa43975,Rose,2,620,90
aa43976,Rose,1,750,131
aa43977,Rose,1,860,947
aa43978,Rose,1,590,592
aa43979,Rose,2,500,678
aa43980,Rose,1,740,20
aa43981,Rose,1,790,541
aa43982,Rose,2,60,310
aa43983,Rose,1,900,37
aa43984,Rose,2,620,761
aa43985,Rose,1,900,751
aa43986,Rose,2,480,655
aa43987,Rose,2,230,823
aa43988,Rose,1,730,632
aa43989,Rose,2,310,1000
aa43990,Rose,1,400,510
aa43991,Rose,2,770,805
aa43992,Rose,2,400,647
aa43993,Rose,1,480,517
aa43994,Rose,1,940,788
aa43995,Rose,2,780,154
aa43996,Rose,1,950,739
aa43997,Rose,1,180,693
aa43998,Rose,2,690,408
aa43999,Rose,1,290,103
aa44000,Rose,2,370,486
aa44001,Rose,1,760,159
aa44002,Rose,1,780,459
aa44003,Rose,1,60,16
aa44004,Rose,1,470,97
aa44005,Rose,2,890,258
aa44006,Rose,1,980,937
aa44007,Rose,2,640,199
aa44008,Rose,1,70,559
aa44009,Rose,1,420,6
aa44010,Rose,2,580,934
aa44011,Rose,2,730,546
aa44012,Rose,2,800,728
aa44013,Rose,1,320,948
aa44014,Rose,1,450,982
aa44015,Rose,1,610,189
aa44016,Rose,1,970,407
aa44017,Rose,1,220,329
aa44018,Rose,1,310,678
aa44019,Rose,2,700,468
aa44020,Rose,2,280,604
aa44021,Rose,1,560,403
aa44022,Rose,1,610,448
aa44023,Rose,2,360,130
aa44024,Rose,1,870,901
aa44025,Rose,1,960,637
aa44026,Rose,1,790,346
aa44027,Rose,1,320,173
aa44028,Rose,2,280,316
aa44029,Rose,1,950,406
aa44030,Rose,1,80,46
aa44031,Rose,1,430,700
aa44032,Rose,1,500,508
aa44033,Rose,2,290,758
aa44034,Rose,2,400,955
aa44035,Rose,1,250,749
aa44036,Rose,2,680,269
aa44037,Rose,1,740,489
aa44038,Rose,1,990,952
aa44039,Rose,2,390,536
aa44040,Rose,2,860,612
aa44041,Rose,1,320,343
aa44042,Rose,2,710,120
aa44043,Rose,2,480,674
aa44044,Rose,2,460,419
aa44045,Rose,2,110,959
aa44046,Rose,2,840,885
aa44047,Rose,2,510,4
aa44048,Rose,2,120,734
aa44049,Rose,2,280,449
aa44050,Rose,2,200,674
aa44051,Rose,2,470,398
aa44052,Rose,1,10,2
aa44053,Rose,1,140,35
aa44054,Rose,2,690,210
aa44055,Rose,2,940,489
aa44056,Rose,1,300,32
aa44057,Rose,2,310,829
aa44058,Rose,1,880,749
aa44059,Rose,2,360,202
aa44060,Rose,1,80,649
aa44061,Rose,2,170,491
aa44062,Rose,2,250,244
aa44063,Rose,2,450,753
aa44064,Rose,1,610,260
aa44065,Rose,2,240,621
aa44066,Rose,1,670,925
aa44067,Rose,2,380,706
aa44068,Rose,1,250,660
aa44069,Rose,2,530,809
aa44070,Rose,2,420,48
aa44071,Rose,2,470,144
aa44072,Rose,2,740,989
aa44073,Rose,1,290,147
aa44074,Rose,2,940,117
aa44075,Rose,1,910,854
aa44076,Rose,2,400,535
aa44077,Rose,2,560,859
aa44078,Rose,2,760,385
aa44079,Rose,2,480,292
aa44080,Rose,2,340,88
aa44081,Rose,1,980,649
aa44082,Rose,1,590,960
aa44083,Rose,1,60,831
aa44084,Rose,1,820,514
aa44085,Rose,1,1000,141
aa44086,Rose,1,970,920
aa44087,Rose,2,540,100
aa44088,Rose,1,920,527
aa44089,Rose,2,600,835
aa44090,Rose,1,600,467
aa44091,Rose,2,680,672
aa44092,Rose,2,960,751
aa44093,Rose,2,30,779
aa44094,Rose,2,760,415
aa44095,Rose,1,670,473
aa44096,Rose,1,60,7
aa44097,Rose,1,750,642
aa44098,Rose,1,130,121
aa44099,Rose,1,270,868
aa44100,Rose,2,430,751
aa44101,Rose,1,760,124
aa44102,Rose,2,110,630
aa44103,Rose,1,30,168
aa44104,Rose,2,640,496
aa44105,Rose,1,430,519
aa44106,Rose,1,240,245
aa44107,Rose,1,320,404
aa44108,Rose,1,80,943
aa44109,Rose,1,980,48
aa44110,Rose,2,670,184
aa44111,Rose,2,220,586
aa44112,Rose,2,590,794
aa44113,Rose,1,120,928
aa44114,Rose,2,30,281
aa44115,Rose,1,830,661
aa44116,Rose,1,670,659
aa44117,Rose,2,550,135
aa44118,Rose,1,940,145
aa44119,Rose,1,300,823
aa44120,Rose,2,790,519
aa44121,Rose,2,40,175
aa44122,Rose,2,410,396
aa44123,Rose,1,580,422
aa44124,Rose,2,830,959
aa44125,Rose,1,230,810
aa44126,Rose,2,60,707
aa44127,Rose,1,890,628
aa44128,Rose,2,80,695
aa44129,Rose,1,830,853
aa44130,Rose,2,460,700
aa44131,Rose,1,320,324
aa44132,Rose,1,770,612
aa44133,Rose,1,150,732
aa44134,Rose,2,60,229
aa44135,Rose,1,170,973
aa44136,Rose,1,810,719
aa44137,Rose,1,400,195
aa44138,Rose,2,490,175
aa44139,Rose,1,240,403
aa44140,Rose,1,350,674
aa44141,Rose,2,870,504
aa44142,Rose,2,990,771
aa44143,Rose,1,880,603
aa44144,Rose,1,810,595
aa44145,Rose,2,190,416
aa44146,Rose,2,300,978
aa44147,Rose,1,730,693
aa44148,Rose,2,580,669
aa44149,Rose,2,550,190
aa44150,Rose,2,900,134
aa44151,Rose,2,720,704
aa44152,Rose,1,640,247
aa44153,Rose,1,690,438
aa44154,Rose,1,760,71
aa44155,Rose,1,440,461
aa44156,Rose,1,490,60
aa44157,Rose,1,630,908
aa44158,Rose,1,950,835
aa44159,Rose,1,390,160
aa44160,Rose,1,930,721
aa44161,Rose,1,680,633
aa44162,Rose,2,910,326
aa44163,Rose,2,420,656
aa44164,Rose,1,900,578
aa44165,Rose,2,180,489
aa44166,Rose,2,420,156
aa44167,Rose,1,450,871
aa44168,Rose,1,900,74
aa44169,Rose,2,460,68
aa44170,Rose,1,450,939
aa44171,Rose,1,120,95
aa44172,Rose,2,40,32
aa44173,Rose,2,200,645
aa44174,Rose,2,1000,303
aa44175,Rose,2,550,335
aa44176,Rose,1,570,843
aa44177,Rose,2,360,855
aa44178,Rose,1,110,553
aa44179,Rose,2,370,949
aa44180,Rose,1,900,442
aa44181,Rose,1,330,641
aa44182,Rose,1,370,437
aa44183,Rose,1,560,120
aa44184,Rose,2,190,900
aa44185,Rose,2,400,328
aa44186,Rose,2,10,706
aa44187,Rose,1,210,839
aa44188,Rose,2,800,810
aa44189,Rose,1,440,137
aa44190,Rose,1,590,295
aa44191,Rose,2,270,53
aa44192,Rose,1,90,983
aa44193,Rose,1,940,560
aa44194,Rose,2,390,453
aa44195,Rose,1,620,370
aa44196,Rose,2,30,776
aa44197,Rose,2,620,668
aa44198,Rose,1,600,781
aa44199,Rose,1,140,370
aa44200,Rose,1,460,784
aa44201,Rose,1,160,346
aa44202,Rose,2,720,876
aa44203,Rose,1,860,310
aa44204,Rose,2,380,364
aa44205,Rose,1,430,670
aa44206,Rose,1,530,325
aa44207,Rose,2,560,716
aa44208,Rose,2,700,75
aa44209,Rose,1,200,672
aa44210,Rose,2,200,563
aa44211,Rose,1,890,620
aa44212,Rose,1,190,345
aa44213,Rose,2,580,631
aa44214,Rose,2,760,672
aa44215,Rose,2,100,738
aa44216,Rose,1,10,227
aa44217,Rose,2,440,635
aa44218,Rose,1,820,663
aa44219,Rose,1,560,984
aa44220,Rose,2,30,410
aa44221,Rose,2,860,747
aa44222,Rose,1,480,327
aa44223,Rose,2,380,774
aa44224,Rose,1,600,685
aa44225,Rose,1,440,190
aa44226,Rose,2,200,387
aa44227,Rose,2,270,382
aa44228,Rose,2,160,422
aa44229,Rose,1,540,810
aa44230,Rose,1,390,630
aa44231,Rose,2,460,106
aa44232,Rose,1,240,686
aa44233,Rose,1,800,335
aa44234,Rose,1,980,73
aa44235,Rose,1,700,740
aa44236,Rose,1,380,148
aa44237,Rose,1,930,994
aa44238,Rose,2,780,15
aa44239,Rose,1,40,311
aa44240,Rose,1,740,303
aa44241,Rose,2,310,818
aa44242,Rose,1,200,460
aa44243,Rose,1,150,321
aa44244,Rose,1,400,292
aa44245,Rose,2,70,137
aa44246,Rose,1,160,756
aa44247,Rose,1,920,750
aa44248,Rose,1,520,788
aa44249,Rose,2,270,873
aa44250,Rose,2,740,199
aa44251,Rose,1,340,84
aa44252,Rose,1,730,161
aa44253,Rose,2,100,614
aa44254,Rose,2,490,540
aa44255,Rose,1,200,206
aa44256,Rose,2,640,643
aa44257,Rose,2,420,513
aa44258,Rose,1,740,325
aa44259,Rose,1,160,387
aa44260,Rose,2,720,389
aa44261,Rose,2,890,857
aa44262,Rose,1,50,89
aa44263,Rose,1,160,551
aa44264,Rose,2,370,940
aa44265,Rose,2,670,703
aa44266,Rose,1,60,73
aa44267,Rose,1,650,703
aa44268,Rose,1,470,610
aa44269,Rose,2,870,141
aa44270,Rose,2,190,203
aa44271,Rose,2,840,356
aa44272,Rose,2,680,534
aa44273,Rose,2,250,708
aa44274,Rose,2,270,336
aa44275,Rose,2,700,834
aa44276,Rose,1,130,952
aa44277,Rose,1,370,436
aa44278,Rose,2,490,178
aa44279,Rose,2,900,120
aa44280,Rose,2,1000,836
aa44281,Rose,2,960,935
aa44282,Rose,2,550,745
aa44283,Rose,2,180,397
aa44284,Rose,2,660,369
aa44285,Rose,2,110,142
aa44286,Rose,1,10,446
aa44287,Rose,2,20,974
aa44288,Rose,2,410,353
aa44289,Rose,2,550,560
aa44290,Rose,1,730,915
aa44291,Rose,1,990,840
aa44292,Rose,1,120,371
aa44293,Rose,2,110,7
aa44294,Rose,2,310,729
aa44295,Rose,2,60,941
aa44296,Rose,1,410,57
aa44297,Rose,2,530,523
aa44298,Rose,1,420,737
aa44299,Rose,1,500,887
aa44300,Rose,2,830,654
aa44301,Rose,2,790,395
aa44302,Rose,2,570,746
aa44303,Rose,2,150,184
aa44304,Rose,2,140,517
aa44305,Rose,1,380,322
aa44306,Rose,2,120,591
aa44307,Rose,1,260,91
aa44308,Rose,2,610,447
aa44309,Rose,1,70,823
aa44310,Rose,1,610,634
aa44311,Rose,2,280,496
aa44312,Rose,2,170,948
aa44313,Rose,2,330,372
aa44314,Rose,2,840,15
aa44315,Rose,1,650,1
aa44316,Rose,1,740,197
aa44317,Rose,1,800,354
aa44318,Rose,2,770,535
aa44319,Rose,2,900,608
aa44320,Rose,1,280,594
aa44321,Rose,2,950,348
aa44322,Rose,1,240,131
aa44323,Rose,2,530,203
aa44324,Rose,1,800,23
aa44325,Rose,1,780,810
aa44326,Rose,2,970,659
aa44327,Rose,1,370,667
aa44328,Rose,2,160,167
aa44329,Rose,2,260,97
aa44330,Rose,2,780,538
aa44331,Rose,1,70,885
aa44332,Rose,2,10,799
aa44333,Rose,2,790,165
aa44334,Rose,1,450,188
aa44335,Rose,2,630,772
aa44336,Rose,2,370,823
aa44337,Rose,2,700,416
aa44338,Rose,2,910,51
aa44339,Rose,2,1000,187
aa44340,Rose,2,500,971
aa44341,Rose,1,480,60
aa44342,Rose,2,570,465
aa44343,Rose,2,580,227
aa44344,Rose,2,740,625
aa44345,Rose,1,20,565
aa44346,Rose,2,300,235
aa44347,Rose,1,490,802
aa44348,Rose,2,470,312
aa44349,Rose,1,870,65
aa44350,Rose,2,580,862
aa44351,Rose,1,430,887
aa44352,Rose,1,330,157
aa44353,Rose,2,470,841
aa44354,Rose,1,320,546
aa44355,Rose,1,30,965
aa44356,Rose,1,860,229
aa44357,Rose,2,20,61
aa44358,Rose,1,50,695
aa44359,Rose,2,830,518
aa44360,Rose,1,580,266
aa44361,Rose,2,660,347
aa44362,Rose,1,430,244
aa44363,Rose,2,290,876
aa44364,Rose,2,580,355
aa44365,Rose,2,740,761
aa44366,Rose,2,690,295
aa44367,Rose,1,260,864
aa44368,Rose,1,190,926
aa44369,Rose,2,450,458
aa44370,Rose,2,560,805
aa44371,Rose,1,70,861
aa44372,Rose,1,320,367
aa44373,Rose,2,490,367
aa44374,Rose,2,160,217
aa44375,Rose,1,980,432
aa44376,Rose,2,90,943
aa44377,Rose,2,230,908
aa44378,Rose,1,400,217
aa44379,Rose,2,430,929
aa44380,Rose,2,780,159
aa44381,Rose,2,830,302
aa44382,Rose,1,710,633
aa44383,Rose,1,380,941
aa44384,Rose,1,950,543
aa44385,Rose,1,260,529
aa44386,Rose,1,230,327
aa44387,Rose,2,790,984
aa44388,Rose,2,380,571
aa44389,Rose,2,630,961
aa44390,Rose,1,410,862
aa44391,Rose,2,400,636
aa44392,Rose,1,310,91
aa44393,Rose,1,650,733
aa44394,Rose,2,630,976
aa44395,Rose,1,630,692
aa44396,Rose,1,460,579
aa44397,Rose,1,30,496
aa44398,Rose,1,230,718
aa44399,Rose,1,10,94
aa44400,Rose,2,670,586
aa44401,Rose,1,570,553
aa44402,Rose,2,870,924
aa44403,Rose,1,900,553
aa44404,Rose,2,130,846
aa44405,Rose,2,870,801
aa44406,Rose,2,550,74
aa44407,Rose,1,1000,640
aa44408,Rose,1,280,35
aa44409,Rose,1,30,699
aa44410,Rose,1,250,674
aa44411,Rose,2,440,792
aa44412,Rose,1,600,345
aa44413,Rose,2,30,318
aa44414,Rose,2,740,397
aa44415,Rose,1,200,805
aa44416,Rose,1,860,557
aa44417,Rose,1,820,789
aa44418,Rose,2,430,922
aa44419,Rose,2,100,818
aa44420,Rose,2,570,947
aa44421,Rose,1,630,970
aa44422,Rose,1,530,343
aa44423,Rose,1,420,714
aa44424,Rose,2,330,354
aa44425,Rose,2,210,743
aa44426,Rose,2,810,216
aa44427,Rose,1,560,364
aa44428,Rose,2,770,618
aa44429,Rose,1,740,77
aa44430,Rose,1,300,396
aa44431,Rose,1,670,59
aa44432,Rose,1,710,415
aa44433,Rose,2,270,448
aa44434,Rose,2,370,751
aa44435,Rose,1,760,466
aa44436,Rose,2,570,100
aa44437,Rose,1,180,450
aa44438,Rose,1,790,112
aa44439,Rose,2,480,360
aa44440,Rose,1,70,184
aa44441,Rose,1,150,764
aa44442,Rose,2,480,370
aa44443,Rose,2,920,917
aa44444,Rose,1,50,82
aa44445,Rose,1,750,131
aa44446,Rose,1,780,22
aa44447,Rose,1,70,660
aa44448,Rose,1,540,26
aa44449,Rose,2,170,497
aa44450,Rose,2,30,891
aa44451,Rose,2,360,85
aa44452,Rose,1,770,736
aa44453,Rose,2,900,124
aa44454,Rose,2,100,458
aa44455,Rose,2,520,11
aa44456,Rose,1,650,236
aa44457,Rose,2,200,967
aa44458,Rose,1,220,551
aa44459,Rose,1,170,619
aa44460,Rose,1,30,233
aa44461,Rose,2,400,158
aa44462,Rose,2,470,119
aa44463,Rose,1,150,590
aa44464,Rose,2,580,634
aa44465,Rose,2,890,436
aa44466,Rose,2,310,922
aa44467,Rose,2,390,553
aa44468,Rose,1,610,974
aa44469,Rose,1,190,619
aa44470,Rose,2,260,248
aa44471,Rose,2,550,473
aa44472,Rose,2,200,190
aa44473,Rose,2,760,630
aa44474,Rose,1,510,7
aa44475,Rose,2,100,842
aa44476,Rose,2,340,195
aa44477,Rose,2,930,243
aa44478,Rose,2,930,47
aa44479,Rose,2,580,317
aa44480,Rose,2,930,942
aa44481,Rose,1,820,767
aa44482,Rose,1,550,551
aa44483,Rose,1,350,492
aa44484,Rose,1,870,419
aa44485,Rose,2,710,52
aa44486,Rose,2,30,209
aa44487,Rose,1,560,209
aa44488,Rose,1,810,923
