Cl.Ord.ID,Instrument,Side,Quantity,Price
aa5163,Rose,2,110,550
aa5164,Rose,2,50,173
aa5165,Rose,2,650,599
aa5166,Rose,2,140,43
aa5167,Rose,2,530,387
aa5168,Rose,1,590,36
aa5169,Rose,1,360,430
aa5170,Rose,2,930,914
aa5171,Rose,2,720,184
aa5172,Rose,2,680,22
aa5173,Rose,2,920,114
aa5174,Rose,2,210,195
aa5175,Rose,1,220,171
aa5176,Rose,1,640,344
aa5177,Rose,1,530,741
aa5178,Rose,1,770,545
aa5179,Rose,2,250,163
aa5180,Rose,1,790,349
aa5181,Rose,2,530,829
aa5182,Rose,2,110,945
aa5183,Rose,2,300,893
aa5184,Rose,1,270,151
aa5185,Rose,2,490,381
aa5186,Rose,1,990,973
aa5187,Rose,1,280,172
aa5188,Rose,2,890,838
aa5189,Rose,2,470,93
aa5190,Rose,1,340,175
aa5191,Rose,2,120,658
aa5192,Rose,2,940,36
aa5193,Rose,2,470,779
aa5194,Rose,1,280,104
aa5195,Rose,2,90,765
aa5196,Rose,1,40,404
aa5197,Rose,2,790,968
aa5198,Rose,2,50,192
aa5199,Rose,1,150,114
aa5200,Rose,1,310,616
aa5201,Rose,2,690,195
aa5202,Rose,2,990,177
aa5203,Rose,1,120,2
aa5204,Rose,1,900,538
aa5205,Rose,2,180,548
aa5206,Rose,2,690,17
aa5207,Rose,1,560,701
aa5208,Rose,2,780,483
aa5209,Rose,2,570,590
aa5210,Rose,2,820,422
aa5211,Rose,1,650,40
aa5212,Rose,1,310,97
aa5213,Rose,2,930,430
aa5214,Rose,1,460,547
aa5215,Rose,1,800,217
aa5216,Rose,2,810,62
aa5217,Rose,1,660,790
aa5218,Rose,2,660,110
aa5219,Rose,1,670,888
aa5220,Rose,1,680,418
aa5221,Rose,2,710,449
aa5222,Rose,2,300,84
aa5223,Rose,2,1000,754
aa5224,Rose,2,960,773
aa5225,Rose,1,20,939
aa5226,Rose,1,490,815
aa5227,Rose,2,380,932
aa5228,Rose,1,640,196
aa5229,Rose,2,340,263
aa5230,Rose,1,780,254
aa5231,Rose,2,610,499
aa5232,Rose,1,30,101
aa5233,Rose,1,240,592
aa5234,Rose,2,120,214
aa5235,Rose,1,90,316
aa5236,Rose,1,590,129
aa5237,Rose,1,260,515
aa5238,Rose,1,490,499
aa5239,Rose,2,460,33
aa5240,Rose,2,240,730
aa5241,Rose,2,180,494
aa5242,Rose,2,690,270
aa5243,Rose,2,920,293
aa5244,Rose,2,150,535
aa5245,Rose,2,660,399
aa5246,Rose,1,340,590
aa5247,Rose,1,630,986
aa5248,Rose,1,550,785
aa5249,Rose,2,130,457
aa5250,Rose,1,980,776
aa5251,Rose,2,670,3
aa5252,Rose,2,770,752
aa5253,Rose,1,640,398
aa5254,Rose,2,250,990
aa5255,Rose,1,160,549
aa5256,Rose,1,320,323
aa5257,Rose,1,130,928
aa5258,Rose,2,790,126
aa5259,Rose,2,710,958
aa5260,Rose,2,30,129
aa5261,Rose,1,950,632
aa5262,Rose,2,390,201
aa5263,Rose,2,670,646
aa5264,Rose,2,530,10
aa5265,Rose,1,350,862
aa5266,Rose,1,60,811
aa5267,Rose,2,220,514
aa5268,Rose,1,540,244
aa5269,Rose,2,250,125
aa5270,Rose,1,880,806
aa5271,Rose,1,810,706
aa5272,Rose,1,90,677
aa5273,Rose,1,620,832
aa5274,Rose,2,250,745
aa5275,Rose,2,810,283
aa5276,Rose,2,20,939
aa5277,Rose,2,700,833
aa5278,Rose,1,680,209
aa5279,Rose,1,970,475
aa5280,Rose,2,680,223
aa5281,Rose,2,400,280
aa5282,Rose,2,710,582
aa5283,Rose,2,50,752
aa5284,Rose,1,530,477
aa5285,Rose,1,370,479
aa5286,Rose,1,910,277
aa5287,Rose,1,550,148
aa5288,Rose,1,690,919
aa5289,Rose,2,230,977
aa5290,Rose,2,480,924
aa5291,Rose,2,540,884
aa5292,Rose,2,620,306
aa5293,Rose,1,240,785
aa5294,Rose,1,410,291
aa5295,Rose,1,710,919
aa5296,Rose,1,290,159
aa5297,Rose,1,710,681
aa5298,Rose,1,620,285
aa5299,Rose,2,720,992
aa5300,Rose,1,530,482
aa5301,Rose,1,310,968
aa5302,Rose,1,270,365
aa5303,Rose,1,330,583
aa5304,Rose,2,900,258
aa5305,Rose,2,350,394
aa5306,Rose,1,10,599
aa5307,Rose,1,340,547
aa5308,Rose,2,510,543
aa5309,Rose,2,560,961
aa5310,Rose,1,120,787
aa5311,Rose,1,360,155
aa5312,Rose,1,30,651
aa5313,Rose,1,300,168
aa5314,Rose,2,710,971
aa5315,Rose,1,80,318
aa5316,Rose,1,500,363
aa5317,Rose,2,620,738
aa5318,Rose,2,510,955
aa5319,Rose,2,890,971
aa5320,Rose,1,550,431
aa5321,Rose,1,220,560
aa5322,Rose,1,620,362
aa5323,Rose,2,120,666
aa5324,Rose,1,640,666
aa5325,Rose,2,680,400
aa5326,Rose,2,700,963
aa5327,Rose,2,460,137
aa5328,Rose,2,40,792
aa5329,Rose,2,10,883
aa5330,Rose,1,560,660
aa5331,Rose,1,170,993
aa5332,Rose,1,620,496
aa5333,Rose,2,880,469
aa5334,Rose,2,620,36
aa5335,Rose,2,420,39
aa5336,Rose,2,210,478
aa5337,Rose,1,870,355
aa5338,Rose,1,320,856
aa5339,Rose,2,20,510
aa5340,Rose,1,290,770
aa5341,Rose,1,240,953
aa5342,Rose,2,920,516
aa5343,Rose,1,500,62
aa5344,Rose,2,120,859
aa5345,Rose,1,100,798
aa5346,Rose,1,510,861
aa5347,Rose,1,40,788
aa5348,Rose,1,300,579
aa5349,Rose,2,520,63
aa5350,Rose,1,710,265
aa5351,Rose,1,560,873
aa5352,Rose,1,540,664
aa5353,Rose,1,40,274
aa5354,Rose,1,690,83
aa5355,Rose,1,420,679
aa5356,Rose,1,810,267
aa5357,Rose,2,880,86
aa5358,Rose,1,40,415
aa5359,Rose,1,130,626
aa5360,Rose,1,960,687
aa5361,Rose,2,920,5
aa5362,Rose,1,890,298
aa5363,Rose,2,590,365
aa5364,Rose,1,660,186
aa5365,Rose,1,610,654
aa5366,Rose,2,120,570
aa5367,Rose,2,930,226
aa5368,Rose,1,790,296
aa5369,Rose,1,930,114
aa5370,Rose,1,580,102
aa5371,Rose,1,30,903
aa5372,Rose,2,720,419
aa5373,Rose,1,640,323
aa5374,Rose,1,560,148
aa5375,Rose,2,360,714
aa5376,Rose,1,870,122
aa5377,Rose,2,260,309
aa5378,Rose,1,370,696
aa5379,Rose,2,380,938
aa5380,Rose,1,890,263
aa5381,Rose,1,550,508
aa5382,Rose,2,870,117
aa5383,Rose,2,500,516
aa5384,Rose,1,700,461
aa5385,Rose,1,740,488
aa5386,Rose,1,570,628
aa5387,Rose,2,690,990
aa5388,Rose,2,590,32
aa5389,Rose,2,140,191
aa5390,Rose,1,520,532
aa5391,Rose,1,890,84
aa5392,Rose,1,810,877
aa5393,Rose,1,650,208
aa5394,Rose,2,90,64
aa5395,Rose,1,830,998
aa5396,Rose,2,170,131
aa5397,Rose,2,130,790
aa5398,Rose,2,190,714
aa5399,Rose,2,980,803
aa5400,Rose,2,530,210
aa5401,Rose,1,190,728
aa5402,Rose,2,860,890
aa5403,Rose,1,850,330
aa5404,Rose,1,330,613
aa5405,Rose,2,110,785
aa5406,Rose,2,770,245
aa5407,Rose,2,400,378
aa5408,Rose,2,830,939
aa5409,Rose,1,110,843
aa5410,Rose,1,160,83
aa5411,Rose,1,60,322
aa5412,Rose,2,430,793
aa5413,Rose,2,640,352
aa5414,Rose,1,690,573
aa5415,Rose,1,980,372
aa5416,Rose,1,640,30
aa5417,Rose,2,400,838
aa5418,Rose,2,300,682
aa5419,Rose,1,30,109
aa5420,Rose,2,420,31
aa5421,Rose,1,840,487
aa5422,Rose,2,100,466
aa5423,Rose,2,560,441
aa5424,Rose,1,770,744
aa5425,Rose,1,770,648
aa5426,Rose,2,950,602
aa5427,Rose,2,570,145
aa5428,Rose,1,170,311
aa5429,Rose,1,740,243
aa5430,Rose,1,710,904
aa5431,Rose,1,140,994
aa5432,Rose,1,720,321
aa5433,Rose,1,130,248
aa5434,Rose,1,800,293
aa5435,Rose,2,780,499
aa5436,Rose,1,790,89
aa5437,Rose,2,810,301
aa5438,Rose,1,270,654
aa5439,Rose,1,440,704
aa5440,Rose,2,240,749
aa5441,Rose,2,210,441
aa5442,Rose,1,460,149
aa5443,Rose,2,650,199
aa5444,Rose,2,690,396
aa5445,Rose,1,250,715
aa5446,Rose,1,410,842
aa5447,Rose,2,90,809
aa5448,Rose,1,570,253
aa5449,Rose,1,190,874
aa5450,Rose,2,420,124
aa5451,Rose,1,990,314
aa5452,Rose,1,1000,582
aa5453,Rose,2,650,17
aa5454,Rose,2,350,656
aa5455,Rose,2,60,962
aa5456,Rose,2,590,596
aa5457,Rose,2,940,757
aa5458,Rose,1,590,654
aa5459,Rose,2,280,316
aa5460,Rose,1,570,365
aa5461,Rose,1,810,768
aa5462,Rose,1,20,672
aa5463,Rose,2,830,616
aa5464,Rose,1,810,516
aa5465,Rose,2,520,723
aa5466,Rose,1,340,876
aa5467,Rose,1,610,98
aa5468,Rose,1,150,542
aa5469,Rose,1,700,514
aa5470,Rose,2,880,156
aa5471,Rose,2,700,5
aa5472,Rose,1,670,107
aa5473,Rose,1,300,176
aa5474,Rose,1,810,822
aa5475,Rose,2,660,596
aa5476,Rose,1,630,18
aa5477,Rose,2,810,223
aa5478,Rose,1,870,784
aa5479,Rose,2,850,211
aa5480,Rose,2,680,238
aa5481,Rose,1,750,391
aa5482,Rose,2,320,96
aa5483,Rose,1,400,332
aa5484,Rose,2,950,972
aa5485,Rose,1,480,675
aa5486,Rose,2,750,844
aa5487,Rose,1,790,608
aa5488,Rose,1,540,598
aa5489,Rose,2,600,640
aa5490,Rose,2,750,779
aa5491,Rose,2,330,334
aa5492,Rose,2,980,261
aa5493,Rose,1,740,666
aa5494,Rose,2,420,197
aa5495,Rose,2,800,425
aa5496,Rose,1,910,618
aa5497,Rose,1,720,12
aa5498,Rose,1,620,879
aa5499,Rose,1,340,519
aa5500,Rose,1,590,562
aa5501,Rose,2,280,273
aa5502,Rose,2,430,854
aa5503,Rose,2,910,604
aa5504,Rose,2,50,832
aa5505,Rose,1,510,676
aa5506,Rose,2,320,111
aa5507,Rose,2,710,498
aa5508,Rose,2,540,59
aa5509,Rose,2,960,691
aa5510,Rose,2,550,105
aa5511,Rose,1,110,364
aa5512,Rose,2,330,759
aa5513,Rose,2,800,526
aa5514,Rose,2,260,31
aa5515,Rose,1,440,34
aa5516,Rose,2,450,72
aa5517,Rose,2,970,965
aa5518,Rose,2,180,280
aa5519,Rose,2,170,182
aa5520,Rose,2,420,385
aa5521,Rose,2,240,918
aa5522,Rose,2,410,341
aa5523,Rose,2,470,451
aa5524,Rose,2,250,290
aa5525,Rose,2,550,575
aa5526,Rose,2,590,930
aa5527,Rose,2,760,137
aa5528,Rose,1,310,808
aa5529,Rose,1,560,646
aa5530,Rose,1,110,470
aa5531,Rose,2,330,625
aa5532,Rose,1,860,53
aa5533,Rose,2,850,773
aa5534,Rose,2,730,764
aa5535,Rose,1,320,73
aa5536,Rose,1,140,506
aa5537,Rose,2,430,423
aa5538,Rose,1,120,182
aa5539,Rose,2,80,672
aa5540,Rose,2,400,77
aa5541,Rose,1,120,893
aa5542,Rose,2,210,399
aa5543,Rose,2,170,584
aa5544,Rose,1,60,545
aa5545,Rose,1,760,53
aa5546,Rose,2,370,228
aa5547,Rose,1,460,774
aa5548,Rose,1,160,170
aa5549,Rose,2,380,366
aa5550,Rose,1,140,466
aa5551,Rose,1,900,200
aa5552,Rose,2,570,566
aa5553,Rose,1,220,71
aa5554,Rose,1,710,485
aa5555,Rose,2,770,845
aa5556,Rose,1,690,355
aa5557,Rose,1,640,405
aa5558,Rose,2,160,874
aa5559,Rose,1,810,155
aa5560,Rose,2,380,594
aa5561,Rose,1,960,831
aa5562,Rose,2,90,821
aa5563,Rose,2,960,16
aa5564,Rose,2,320,611
aa5565,Rose,1,960,796
aa5566,Rose,2,480,722
aa5567,Rose,1,490,749
aa5568,Rose,1,510,921
aa5569,Rose,2,250,412
aa5570,Rose,1,230,722
aa5571,Rose,1,660,91
aa5572,Rose,2,630,632
aa5573,Rose,2,350,136
aa5574,Rose,2,880,529
aa5575,Rose,1,270,197
aa5576,Rose,1,170,305
aa5577,Rose,2,1000,34
aa5578,Rose,2,960,878
aa5579,Rose,1,380,824
aa5580,Rose,1,350,882
aa5581,Rose,2,670,7
aa5582,Rose,2,380,332
aa5583,Rose,1,230,880
aa5584,Rose,2,700,297
aa5585,Rose,2,670,230
aa5586,Rose,2,140,93
aa5587,Rose,2,810,558
aa5588,Rose,1,270,551
aa5589,Rose,2,560,246
aa5590,Rose,2,860,811
aa5591,Rose,2,440,828
aa5592,Rose,1,990,863
aa5593,Rose,2,890,523
aa5594,Rose,2,410,303
aa5595,Rose,1,250,449
aa5596,Rose,2,850,368
aa5597,Rose,1,340,844
aa5598,Rose,2,830,386
aa5599,Rose,2,910,535
aa5600,Rose,1,510,179
aa5601,Rose,1,890,629
aa5602,Rose,1,10,103
aa5603,Rose,2,150,691
aa5604,Rose,2,810,885
aa5605,Rose,2,950,586
aa5606,Rose,1,800,927
aa5607,Rose,2,400,902
aa5608,Rose,1,130,431
aa5609,Rose,1,950,463
aa5610,Rose,2,330,406
aa5611,Rose,2,1000,527
aa5612,Rose,2,170,87
aa5613,Rose,1,1000,616
aa5614,Rose,1,610,810
aa5615,Rose,2,860,921
aa5616,Rose,1,360,256
aa5617,Rose,1,390,655
aa5618,Rose,1,840,729
aa5619,Rose,2,200,224
aa5620,Rose,1,940,859
aa5621,Rose,1,240,150
aa5622,Rose,2,60,104
aa5623,Rose,1,580,262
aa5624,Rose,1,80,614
aa5625,Rose,2,430,957
aa5626,Rose,1,530,48
aa5627,Rose,1,310,435
aa5628,Rose,1,750,792
aa5629,Rose,1,980,295
aa5630,Rose,1,20,25
aa5631,Rose,1,450,127
aa5632,Rose,1,730,388
aa5633,Rose,2,300,39
aa5634,Rose,2,460,378
aa5635,Rose,2,960,798
aa5636,Rose,1,550,988
aa5637,Rose,2,940,963
aa5638,Rose,1,900,634
aa5639,Rose,1,720,247
aa5640,Rose,2,50,528
aa5641,Rose,2,30,945
aa5642,Rose,2,200,356
aa5643,Rose,2,850,367
aa5644,Rose,1,290,548
aa5645,Rose,1,810,354
aa5646,Rose,2,650,929
aa5647,Rose,2,40,752
aa5648,Rose,2,90,784
aa5649,Rose,1,690,922
aa5650,Rose,1,20,914
aa5651,Rose,1,290,183
aa5652,Rose,1,800,618
aa5653,Rose,1,130,631
aa5654,Rose,2,570,376
aa5655,Rose,1,700,684
aa5656,Rose,1,60,863
aa5657,Rose,2,400,966
aa5658,Rose,2,300,168
aa5659,Rose,2,570,66
aa5660,Rose,1,10,603
aa5661,Rose,1,990,994
aa5662,Rose,1,630,959
aa5663,Rose,2,150,735
aa5664,Rose,1,760,372
aa5665,Rose,2,620,34
aa5666,Rose,1,340,798
aa5667,Rose,1,80,630
aa5668,Rose,1,160,399
aa5669,Rose,1,890,888
aa5670,Rose,2,100,931
aa5671,Rose,1,830,507
aa5672,Rose,2,470,605
aa5673,Rose,1,870,153
aa5674,Rose,1,990,586
aa5675,Rose,2,90,667
aa5676,Rose,1,510,223
aa5677,Rose,2,350,705
aa5678,Rose,1,470,218
aa5679,Rose,1,280,240
aa5680,Rose,1,640,565
aa5681,Rose,1,520,889
aa5682,Rose,1,600,799
aa5683,Rose,1,390,39
aa5684,Rose,2,760,252
aa5685,Rose,2,410,123
aa5686,Rose,1,370,247
aa5687,Rose,2,320,13
aa5688,Rose,1,840,427
aa5689,Rose,1,870,992
aa5690,Rose,1,950,706
aa5691,Rose,1,80,779
aa5692,Rose,1,460,884
aa5693,Rose,2,350,39
aa5694,Rose,2,710,142
aa5695,Rose,1,610,724
aa5696,Rose,1,640,444
aa5697,Rose,2,40,691
aa5698,Rose,2,530,397
aa5699,Rose,2,410,510
aa5700,Rose,1,210,690
aa5701,Rose,1,30,175
aa5702,Rose,2,720,835
aa5703,Rose,2,290,646
aa5704,Rose,1,480,172
aa5705,Rose,2,720,800
aa5706,Rose,1,170,832
aa5707,Rose,2,250,930
aa5708,Rose,2,310,548
aa5709,Rose,2,400,54
aa5710,Rose,1,530,258
aa5711,Rose,1,600,339
aa5712,Rose,1,20,574
aa5713,Rose,2,370,52
aa5714,Rose,2,230,569
aa5715,Rose,2,980,742
aa5716,Rose,1,420,46
aa5717,Rose,2,910,361
aa5718,Rose,1,850,763
aa5719,Rose,1,100,176
aa5720,Rose,2,790,531
aa5721,Rose,2,510,372
aa5722,Rose,1,280,353
aa5723,Rose,2,570,266
aa5724,Rose,1,510,806
aa5725,Rose,2,140,166
aa5726,Rose,1,900,717
aa5727,Rose,2,990,486
aa5728,Rose,2,280,639
aa5729,Rose,1,600,342
aa5730,Rose,1,90,674
aa5731,Rose,1,190,279
aa5732,Rose,1,30,445
aa5733,Rose,2,660,261
aa5734,Rose,1,240,37
aa5735,Rose,1,480,377
aa5736,Rose,2,850,795
aa5737,Rose,2,430,681
aa5738,Rose,1,900,865
aa5739,Rose,2,360,87
aa5740,Rose,2,890,908
aa5741,Rose,1,970,467
aa5742,Rose,2,640,306
aa5743,Rose,1,30,988
aa5744,Rose,2,350,131
aa5745,Rose,1,310,339
aa5746,Rose,1,90,794
aa5747,Rose,1,590,736
aa5748,Rose,1,990,482
aa5749,Rose,1,260,739
aa5750,Rose,1,340,83
aa5751,Rose,2,570,172
aa5752,Rose,1,20,73
aa5753,Rose,1,440,941
aa5754,Rose,1,400,816
aa5755,Rose,1,160,172
aa5756,Rose,2,230,844
aa5757,Rose,2,700,190
aa5758,Rose,2,570,579
aa5759,Rose,2,50,448
aa5760,Rose,2,920,11
aa5761,Rose,2,930,485
aa5762,Rose,1,50,715
aa5763,Rose,2,320,80
aa5764,Rose,2,390,196
aa5765,Rose,2,160,895
aa5766,Rose,2,410,454
aa5767,Rose,1,470,758
aa5768,Rose,2,360,445
aa5769,Rose,2,480,182
aa5770,Rose,2,540,365
aa5771,Rose,1,780,706
aa5772,Rose,1,70,729
aa5773,Rose,1,780,301
aa5774,Rose,1,980,84
aa5775,Rose,1,700,901
aa5776,Rose,2,700,701
aa5777,Rose,2,270,962
aa5778,Rose,2,860,341
aa5779,Rose,1,430,657
aa5780,Rose,1,670,793
aa5781,Rose,1,530,792
aa5782,Rose,1,600,855
aa5783,Rose,2,780,212
aa5784,Rose,1,310,876
aa5785,Rose,1,650,342
aa5786,Rose,2,850,152
aa5787,Rose,1,320,591
aa5788,Rose,2,980,725
aa5789,Rose,1,660,376
aa5790,Rose,1,370,883
aa5791,Rose,2,730,663
aa5792,Rose,2,710,356
aa5793,Rose,1,210,958
aa5794,Rose,2,540,253
aa5795,Rose,2,120,906
aa5796,Rose,1,720,805
aa5797,Rose,1,630,19
aa5798,Rose,2,760,20
aa5799,Rose,2,630,221
aa5800,Rose,2,580,127
aa5801,Rose,2,30,857
aa5802,Rose,1,320,158
aa5803,Rose,2,660,573
aa5804,Rose,2,870,291
aa5805,Rose,2,140,751
aa5806,Rose,1,390,967
aa5807,Rose,1,10,349
aa5808,Rose,2,570,558
aa5809,Rose,2,910,400
aa5810,Rose,1,410,123
aa5811,Rose,2,200,511
aa5812,Rose,1,480,269
aa5813,Rose,2,380,924
aa5814,Rose,2,280,995
aa5815,Rose,2,720,671
aa5816,Rose,2,260,468
aa5817,Rose,1,630,870
aa5818,Rose,2,970,298
aa5819,Rose,1,890,108
aa5820,Rose,2,650,420
aa5821,Rose,1,610,472
aa5822,Rose,1,520,619
aa5823,Rose,1,130,871
aa5824,Rose,2,360,791
aa5825,Rose,2,730,991
aa5826,Rose,1,810,264
aa5827,Rose,2,580,531
aa5828,Rose,1,880,127
aa5829,Rose,2,440,716
aa5830,Rose,1,400,260
aa5831,Rose,2,430,679
aa5832,Rose,2,740,532
aa5833,Rose,2,10,891
aa5834,Rose,2,50,447
aa5835,Rose,1,80,835
aa5836,Rose,1,780,413
aa5837,Rose,1,540,572
aa5838,Rose,1,910,560
aa5839,Rose,2,510,820
aa5840,Rose,2,250,485
aa5841,Rose,1,650,882
aa5842,Rose,2,360,717
aa5843,Rose,1,60,176
aa5844,Rose,2,380,219
aa5845,Rose,1,680,731
aa5846,Rose,2,310,568
aa5847,Rose,2,660,710
aa5848,Rose,1,540,413
aa5849,Rose,1,860,408
aa5850,Rose,1,870,699
aa5851,Rose,2,150,434
aa5852,Rose,2,540,859
aa5853,Rose,1,190,992
aa5854,Rose,2,640,590
aa5855,Rose,2,550,581
aa5856,Rose,1,710,624
aa5857,Rose,2,390,386
aa5858,Rose,2,880,669
aa5859,Rose,2,930,290
aa5860,Rose,1,110,380
aa5861,Rose,1,690,730
aa5862,Rose,1,370,128
aa5863,Rose,2,280,151
aa5864,Rose,2,270,333
aa5865,Rose,1,230,382
aa5866,Rose,2,370,824
aa5867,Rose,1,770,240
aa5868,Rose,1,360,324
aa5869,Rose,2,30,98
aa5870,Rose,1,440,229
aa5871,Rose,2,230,858
aa5872,Rose,2,400,923
aa5873,Rose,1,660,587
aa5874,Rose,2,470,117
aa5875,Rose,1,970,452
aa5876,Rose,2,10,674
aa5877,Rose,2,360,119
aa5878,Rose,1,610,123
aa5879,Rose,1,700,930
aa5880,Rose,1,360,155
aa5881,Rose,2,130,490
aa5882,Rose,2,290,127
aa5883,Rose,2,350,757
aa5884,Rose,1,150,641
aa5885,Rose,2,380,263
aa5886,Rose,1,180,910
aa5887,Rose,1,150,529
aa5888,Rose,1,190,339
aa5889,Rose,2,240,38
aa5890,Rose,2,130,861
aa5891,Rose,1,690,847
aa5892,Rose,1,470,865
aa5893,Rose,2,30,432
aa5894,Rose,1,940,399
aa5895,Rose,2,270,9
aa5896,Rose,2,870,26
aa5897,Rose,2,730,637
aa5898,Rose,1,300,851
aa5899,Rose,2,760,904
aa5900,Rose,1,130,850
aa5901,Rose,2,750,748
aa5902,Rose,2,890,715
aa5903,Rose,1,710,890
aa5904,Rose,1,470,707
aa5905,Rose,1,830,791
aa5906,Rose,1,870,38
aa5907,Rose,1,370,692
aa5908,Rose,1,560,279
aa5909,Rose,2,140,513
aa5910,Rose,1,770,729
aa5911,Rose,1,450,7
aa5912,Rose,1,860,50
aa5913,Rose,2,610,555
aa5914,Rose,1,370,737
aa5915,Rose,1,520,13
aa5916,Rose,1,770,888
aa5917,Rose,2,800,962
aa5918,Rose,1,550,380
aa5919,Rose,1,340,678
aa5920,Rose,1,340,325
aa5921,Rose,1,160,26
aa5922,Rose,1,400,663
aa5923,Rose,1,480,166
aa5924,Rose,1,800,140
aa5925,Rose,2,620,47
aa5926,Rose,2,590,824
aa5927,Rose,2,780,671
aa5928,Rose,2,20,152
aa5929,Rose,2,80,799
aa5930,Rose,2,80,12
aa5931,Rose,1,520,696
aa5932,Rose,2,350,227
aa5933,Rose,2,570,844
aa5934,Rose,2,190,810
aa5935,Rose,2,240,820
aa5936,Rose,2,360,241
aa5937,Rose,2,200,632
aa5938,Rose,1,680,165
aa5939,Rose,1,240,477
aa5940,Rose,1,390,633
aa5941,Rose,2,160,183
aa5942,Rose,1,800,474
aa5943,Rose,2,930,859
aa5944,Rose,2,570,146
aa5945,Rose,2,970,681
aa5946,Rose,1,630,513
aa5947,Rose,2,640,669
aa5948,Rose,2,930,260
aa5949,Rose,2,820,429
aa5950,Rose,2,520,41
aa5951,Rose,1,100,931
aa5952,Rose,2,920,803
aa5953,Rose,1,330,688
aa5954,Rose,2,900,622
aa5955,Rose,2,920,799
aa5956,Rose,2,710,441
aa5957,Rose,2,660,35
aa5958,Rose,2,410,754
aa5959,Rose,1,760,722
aa5960,Rose,2,470,179
aa5961,Rose,2,420,790
aa5962,Rose,2,310,974
aa5963,Rose,1,490,5
aa5964,Rose,2,510,228
aa5965,Rose,1,450,782
aa5966,Rose,2,480,640
aa5967,Rose,2,930,97
aa5968,Rose,2,560,855
aa5969,Rose,1,880,487
aa5970,Rose,1,100,222
aa5971,Rose,1,820,424
aa5972,Rose,1,700,120
aa5973,Rose,2,90,32
aa5974,Rose,2,750,195
aa5975,Rose,2,300,924
aa5976,Rose,2,450,10
aa5977,Rose,2,30,970
aa5978,Rose,1,640,480
aa5979,Rose,1,550,266
aa5980,Rose,1,160,967
aa5981,Rose,2,270,993
aa5982,Rose,2,780,796
aa5983,Rose,2,900,75
aa5984,Rose,2,80,927
aa5985,Rose,2,800,699
aa5986,Rose,2,470,564
aa5987,Rose,1,410,615
aa5988,Rose,2,480,579
aa5989,Rose,2,160,651
aa5990,Rose,1,770,168
aa5991,Rose,2,270,825
aa5992,Rose,2,890,34
aa5993,Rose,2,440,297
aa5994,Rose,2,470,291
aa5995,Rose,2,550,196
aa5996,Rose,2,280,365
aa5997,Rose,1,940,847
aa5998,Rose,2,460,891
aa5999,Rose,1,390,994
aa6000,Rose,1,310,571
aa6001,Rose,2,330,955
aa6002,Rose,1,690,612
aa6003,Rose,2,300,881
aa6004,Rose,1,150,597
aa6005,Rose,1,960,669
aa6006,Rose,1,20,570
aa6007,Rose,2,840,375
aa6008,Rose,2,400,279
aa6009,Rose,2,450,683
aa6010,Rose,1,310,675
aa6011,Rose,2,490,838
aa6012,Rose,1,480,323
aa6013,Rose,1,610,209
aa6014,Rose,2,250,479
aa6015,Rose,1,320,824
aa6016,Rose,1,430,101
aa6017,Rose,2,400,175
aa6018,Rose,2,170,259
aa6019,Rose,1,980,213
aa6020,Rose,1,290,808
aa6021,Rose,2,300,188
aa6022,Rose,1,850,191
aa6023,Rose,1,800,690
aa6024,Rose,2,790,12
aa6025,Rose,1,90,609
aa6026,Rose,2,900,799
aa6027,Rose,1,690,709
aa6028,Rose,2,50,287
aa6029,Rose,1,950,32
aa6030,Rose,2,590,454
aa6031,Rose,1,390,629
aa6032,Rose,1,510,881
aa6033,Rose,1,450,470
aa6034,Rose,1,940,304
aa6035,Rose,1,990,113
aa6036,Rose,1,390,241
aa6037,Rose,1,380,459
aa6038,Rose,1,630,771
aa6039,Rose,1,700,195
aa6040,Rose,2,540,702
aa6041,Rose,2,10,643
aa6042,Rose,2,230,673
aa6043,Rose,1,760,672
aa6044,Rose,1,130,419
aa6045,Rose,2,40,762
aa6046,Rose,1,350,675
aa6047,Rose,1,580,877
aa6048,Rose,2,700,602
aa6049,Rose,2,110,328
aa6050,Rose,1,130,475
aa6051,Rose,1,160,981
aa6052,Rose,2,220,787
aa6053,Rose,1,430,525
aa6054,Rose,1,480,13
aa6055,Rose,2,930,463
aa6056,Rose,1,390,798
aa6057,Rose,1,10,282
aa6058,Rose,2,620,332
aa6059,Rose,1,400,672
aa6060,Rose,1,280,941
aa6061,Rose,2,920,876
aa6062,Rose,1,260,708
aa6063,Rose,2,150,524
aa6064,Rose,1,250,528
aa6065,Rose,1,580,366
aa6066,Rose,2,90,707
aa6067,Rose,1,410,591
aa6068,Rose,2,900,295
aa6069,Rose,1,750,959
aa6070,Rose,2,150,180
aa6071,Rose,2,530,640
aa6072,Rose,1,410,460
aa6073,Rose,1,10,87
aa6074,Rose,1,20,966
aa6075,Rose,2,360,931
aa6076,Rose,1,160,782
aa6077,Rose,2,930,84
aa6078,Rose,1,550,178
aa6079,Rose,1,420,94
aa6080,Rose,2,330,19
aa6081,Rose,2,700,228
aa6082,Rose,2,190,608
aa6083,Rose,1,610,791
aa6084,Rose,2,910,690
aa6085,Rose,1,50,380
aa6086,Rose,2,630,954
aa6087,Rose,1,560,82
aa6088,Rose,1,180,839
aa6089,Rose,2,100,737
aa6090,Rose,1,430,58
aa6091,Rose,2,610,145
aa6092,Rose,2,270,571
aa6093,Rose,1,180,587
